scope,house_a,house_b,origin_a,origin_b,both_emigre,same_origin_group,weight,shared_days
1914,B. W. Blydenstein & Co,Comptoir National d'Escompte de Paris,Emigre: German & Central European,Foreign bank (1914 wartime),False,False,0.30050125348238005,9
1914,B. W. Blydenstein & Co,National Provincial Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3595462477533374,11
1914,B. W. Blydenstein & Co,"Glyn, Mills, Currie & Co",Emigre: German & Central European,British: private / merchant (native),False,False,0.3685486885448595,14
1914,B. W. Blydenstein & Co,Royal Bank of Scotland,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3268602252303067,10
1914,B. W. Blydenstein & Co,Union of London & Smiths Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.4024844959379243,26
1914,B. W. Blydenstein & Co,London & South Western Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.30050125348238005,9
1914,B. W. Blydenstein & Co,Lloyds Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.32025630761017426,14
1914,B. W. Blydenstein & Co,Standard Bank of South Africa,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.323575114464717,7
1914,"Baker, Duncombe & Co",Brightwen & Co,British: private / merchant (native),British: private / merchant (native),False,True,0.48420012470625223,14
1914,"Baker, Duncombe & Co",C. J. Hambro & Son,British: private / merchant (native),Emigre: German & Central European,False,False,0.390199486285854,9
1914,"Baker, Duncombe & Co",Canadian Bank of Commerce,British: private / merchant (native),Colonial / Imperial bank,False,False,0.40555355282690636,5
1914,"Baker, Duncombe & Co",Cunliffe Brothers,British: private / merchant (native),British: private / merchant (native),False,True,0.5262013605584338,11
1914,"Baker, Duncombe & Co",Haarbleicher & Schumann,British: private / merchant (native),Emigre: German & Central European,False,False,0.3149448894660933,7
1914,"Baker, Duncombe & Co",King & Foa,British: private / merchant (native),Emigre: Greek & Levantine,False,False,0.5309942440535915,15
1914,"Baker, Duncombe & Co","Reeves, Whitburn & Co",British: private / merchant (native),British: private / merchant (native),False,True,0.5445100807792042,13
1914,"Baker, Duncombe & Co",Samuel Montagu & Co,British: private / merchant (native),Emigre: German & Central European,False,False,0.40147753427348304,7
1914,"Baker, Duncombe & Co","Smith, St Aubyn & Co",British: private / merchant (native),British: discount house,False,False,0.39344473768231686,10
1914,"Baker, Duncombe & Co","Chartered Bank of India, Australia & China",British: private / merchant (native),Colonial / Imperial bank,False,False,0.3441236008058426,6
1914,"Baker, Duncombe & Co","Daniell, Cazenove & Co",British: private / merchant (native),British: private / merchant (native),False,True,0.44151078568834795,10
1914,"Baker, Duncombe & Co",Eastern Bank,British: private / merchant (native),Colonial / Imperial bank,False,False,0.34238119163116293,7
1914,"Baker, Duncombe & Co",Gillett Brothers,British: private / merchant (native),British: discount house,False,False,0.4588314677411235,8
1914,"Baker, Duncombe & Co",Mercantile Bank of India,British: private / merchant (native),Colonial / Imperial bank,False,False,0.3554093266554554,6
1914,"Baker, Duncombe & Co",National Bank of India,British: private / merchant (native),Colonial / Imperial bank,False,False,0.3670651741928988,8
1914,"Baker, Duncombe & Co",Ryder & Co,British: private / merchant (native),British: discount house,False,False,0.4146442144313646,7
1914,"Baker, Duncombe & Co",National Discount Co.,British: private / merchant (native),British: discount house,False,False,0.4120428217151646,10
1914,"Baker, Duncombe & Co",Union Discount Co. of London,British: private / merchant (native),British: discount house,False,False,0.41487285752259284,11
1914,"Baker, Duncombe & Co",William Brandt's Sons & Co,British: private / merchant (native),Emigre: German & Central European,False,False,0.4150286783196448,6
1914,"Baker, Duncombe & Co",Baring Brothers & Co,British: private / merchant (native),British: private / merchant (native),False,True,0.3746343246326776,4
1914,"Baker, Duncombe & Co",Cater & Co,British: private / merchant (native),British: discount house,False,False,0.346843987809648,4
1914,"Baker, Duncombe & Co",Banca Commerciale Italiana,British: private / merchant (native),Foreign bank (1914 wartime),False,False,0.3458572319330373,5
1914,"Baker, Duncombe & Co",Parr's Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.3157894736842105,12
1914,"Baker, Duncombe & Co",National Provincial Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.4214636152117623,9
1914,"Baker, Duncombe & Co","Glyn, Mills, Currie & Co",British: private / merchant (native),British: private / merchant (native),False,True,0.3394414288821214,9
1914,"Baker, Duncombe & Co",London & Brazilian Bank,British: private / merchant (native),Colonial / Imperial bank,False,False,0.40555355282690636,5
1914,Banca Commerciale Italiana,Brightwen & Co,Foreign bank (1914 wartime),British: private / merchant (native),False,False,0.3181818181818182,7
1914,Banca Commerciale Italiana,Cater & Co,Foreign bank (1914 wartime),British: discount house,False,False,0.3418817293789138,3
1914,Banca Commerciale Italiana,Cunliffe Brothers,Foreign bank (1914 wartime),British: private / merchant (native),False,False,0.37721676807715887,6
1914,Banca Commerciale Italiana,National Bank of India,Foreign bank (1914 wartime),Colonial / Imperial bank,False,False,0.3618136134933163,6
1914,Banca Commerciale Italiana,National Discount Co.,Foreign bank (1914 wartime),British: discount house,False,False,0.43322428885910585,8
1914,Banca Commerciale Italiana,Union Discount Co. of London,Foreign bank (1914 wartime),British: discount house,False,False,0.4461134373869487,9
1914,Banca Commerciale Italiana,"Glyn, Mills, Currie & Co",Foreign bank (1914 wartime),British: private / merchant (native),False,False,0.34697711796762676,7
1914,Bank of Montreal,"Glyn, Mills, Currie & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.3395810879824071,8
1914,Bank of Montreal,King & Foa,Colonial / Imperial bank,Emigre: Greek & Levantine,False,False,0.3585685828003181,9
1914,Bank of Montreal,Lloyds Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.36885555678165877,10
1914,Bank of Montreal,National Provincial Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.31622776601683794,6
1914,Bank of Montreal,Parr's Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.38502677054341,13
1914,Bank of Montreal,Union of London & Smiths Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.3744154322244884,15
1914,Bank of Montreal,Royal Bank of Scotland,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.31622776601683794,6
1914,Bank of Montreal,London County & Westminster Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.3554093266554554,12
1914,Bank of Montreal,London Joint Stock Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.3380617018914066,6
1914,Bank of Montreal,Swiss Bankverein,Colonial / Imperial bank,Foreign bank (1914 wartime),False,False,0.3464101615137754,3
1914,Bank of Montreal,Union Bank of Scotland,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.3892494720807615,5
1914,Banque Belge,Baring Brothers & Co,Foreign bank (1914 wartime),British: private / merchant (native),False,False,0.4082482904638631,4
1914,Banque Belge,Brightwen & Co,Foreign bank (1914 wartime),British: private / merchant (native),False,False,0.3768891807222045,10
1914,Banque Belge,C. J. Hambro & Son,Foreign bank (1914 wartime),Emigre: German & Central European,False,False,0.3779644730092272,8
1914,Banque Belge,Cunliffe Brothers,Foreign bank (1914 wartime),British: private / merchant (native),False,False,0.41702882811414954,8
1914,Banque Belge,"Daniell, Cazenove & Co",Foreign bank (1914 wartime),British: private / merchant (native),False,False,0.3849001794597505,8
1914,Banque Belge,Eastern Bank,Foreign bank (1914 wartime),Colonial / Imperial bank,False,False,0.31980107453341566,6
1914,Banque Belge,Gillett Brothers,Foreign bank (1914 wartime),British: discount house,False,False,0.375,6
1914,Banque Belge,Hongkong & Shanghai Banking Corp.,Foreign bank (1914 wartime),Colonial / Imperial bank,False,False,0.3125,5
1914,Banque Belge,Imperial Ottoman Bank,Foreign bank (1914 wartime),Foreign bank (1914 wartime),False,True,0.3952847075210474,5
1914,Banque Belge,Mercantile Bank of India,Foreign bank (1914 wartime),Colonial / Imperial bank,False,False,0.3872983346207417,6
1914,Banque Belge,"Reeves, Whitburn & Co",Foreign bank (1914 wartime),British: private / merchant (native),False,False,0.5020790110464023,11
1914,Banque Belge,Ryder & Co,Foreign bank (1914 wartime),British: discount house,False,False,0.3227486121839514,5
1914,Banque Belge,"Smith, St Aubyn & Co",Foreign bank (1914 wartime),British: discount house,False,False,0.38587181657064484,9
1914,Banque Belge,Union Discount Co. of London,Foreign bank (1914 wartime),British: discount house,False,False,0.3698977214370539,9
1914,Banque Belge,Frühling & Goschen,Foreign bank (1914 wartime),Emigre: German & Central European,False,False,0.3768891807222045,5
1914,Banque Belge,London County & Westminster Bank,Foreign bank (1914 wartime),British: clearing / joint-stock bank,False,False,0.40147753427348304,14
1914,Banque Belge,National Bank of India,Foreign bank (1914 wartime),Colonial / Imperial bank,False,False,0.35,7
1914,Banque Belge,Parr's Bank,Foreign bank (1914 wartime),British: clearing / joint-stock bank,False,False,0.3154466340720224,11
1914,Banque Belge,Samuel Montagu & Co,Foreign bank (1914 wartime),Emigre: German & Central European,False,False,0.375,6
1914,Banque Belge,Yokohama Specie Bank,Foreign bank (1914 wartime),Foreign bank (1914 wartime),False,True,0.33541019662496846,3
1914,Banque Belge,Comptoir National d'Escompte de Paris,Foreign bank (1914 wartime),Foreign bank (1914 wartime),False,True,0.3127716210856122,6
1914,Banque Belge,"Glyn, Mills, Currie & Co",Foreign bank (1914 wartime),British: private / merchant (native),False,False,0.3698977214370539,9
1914,Banque Belge,London & Brazilian Bank,Foreign bank (1914 wartime),Colonial / Imperial bank,False,False,0.44194173824159216,5
1914,Banque Belge,Union of London & Smiths Bank,Foreign bank (1914 wartime),British: clearing / joint-stock bank,False,False,0.3141893589398406,13
1914,Banque Belge,London & South Western Bank,Foreign bank (1914 wartime),British: clearing / joint-stock bank,False,False,0.36490022459988086,7
1914,Banque Belge,London Joint Stock Bank,Foreign bank (1914 wartime),British: clearing / joint-stock bank,False,False,0.3818813079129867,7
1914,Banque Belge,National Provincial Bank,Foreign bank (1914 wartime),British: clearing / joint-stock bank,False,False,0.3061862178478973,6
1914,Barclay & Co,Capital & Counties Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.4242640687119285,9
1914,Barclay & Co,Comptoir National d'Escompte de Paris,British: clearing / joint-stock bank,Foreign bank (1914 wartime),False,False,0.37532594530273455,9
1914,Barclay & Co,"Daniell, Cazenove & Co",British: clearing / joint-stock bank,British: private / merchant (native),False,False,0.42339019740572553,11
1914,Barclay & Co,Lloyds Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.4,14
1914,Barclay & Co,London & South Western Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.37532594530273455,9
1914,Barclay & Co,London County & Westminster Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.4129483209670112,18
1914,Barclay & Co,Parr's Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.4817730411281797,21
1914,Barclay & Co,Union Discount Co. of London,British: clearing / joint-stock bank,British: discount house,False,False,0.36167777207178603,11
1914,Barclay & Co,Union of London & Smiths Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.48336824452283184,25
1914,Barclay & Co,Brightwen & Co,British: clearing / joint-stock bank,British: private / merchant (native),False,False,0.3015113445777636,10
1914,Barclay & Co,National Provincial Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.3674234614174767,9
